ReportDate	subj	cnt_client_tid	sum_trans_cnt	main_ind	main_ind_sum	main_ind_median	main_ind_avg	main_ind_procentile_10	main_ind_procentile_90	main_ind_max	main_ind_min	main_ind_sd	main_ind_descr	secondary1_ind_sum	secondary1_ind_median	secondary1_ind_avg	secondary1_ind_procentile_10	secondary1_ind_procentile_90	secondary1_ind_max	secondary1_ind_min	secondary1_ind_descr	secondary1_ind_sd	secondary2_ind_sum	secondary2_ind_median	secondary2_ind_avg	secondary2_ind_procentile_10	secondary2_ind_procentile_90	secondary2_ind_max	secondary2_ind_min	secondary2_ind_sd	secondary2_ind_descr	population_time
01-15-2013	Красноярский край	?	?	12842,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
02-15-2013	Красноярский край	?	?	11432,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
03-15-2013	Красноярский край	?	?	14241,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
04-15-2013	Красноярский край	?	?	18396,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
05-15-2013	Красноярский край	?	?	21171,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
06-15-2013	Красноярский край	?	?	18490,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
07-15-2013	Красноярский край	?	?	23576,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
08-15-2013	Красноярский край	?	?	24184,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
09-15-2013	Красноярский край	?	?	23249,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
10-15-2013	Красноярский край	?	?	23818,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
11-15-2013	Красноярский край	?	?	23642,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
12-15-2013	Красноярский край	?	?	25865,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
01-15-2014	Красноярский край	?	?	11766,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
02-15-2014	Красноярский край	?	?	18151,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
03-15-2014	Красноярский край	?	?	19352,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
04-15-2014	Красноярский край	?	?	23673,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
05-15-2014	Красноярский край	?	?	21793,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
06-15-2014	Красноярский край	?	?	20860,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
07-15-2014	Красноярский край	?	?	23289,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
08-15-2014	Красноярский край	?	?	23088,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
09-15-2014	Красноярский край	?	?	19528,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
10-15-2014	Красноярский край	?	?	20474,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
11-15-2014	Красноярский край	?	?	16441,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
12-15-2014	Красноярский край	?	?	19710,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
01-15-2015	Красноярский край	?	?	5638,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
02-15-2015	Красноярский край	?	?	7412,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
03-15-2015	Красноярский край	?	?	8267,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
04-15-2015	Красноярский край	?	?	11711,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
05-15-2015	Красноярский край	?	?	11354,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
06-15-2015	Красноярский край	?	?	20515,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
07-15-2015	Красноярский край	?	?	21538,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
08-15-2015	Красноярский край	?	?	19944,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
09-15-2015	Красноярский край	?	?	17609,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
10-15-2015	Красноярский край	?	?	16271,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
11-15-2015	Красноярский край	?	?	14448,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
12-15-2015	Красноярский край	?	?	20298,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
01-15-2016	Красноярский край	?	?	12054,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
02-15-2016	Красноярский край	?	?	12845,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
03-15-2016	Красноярский край	?	?	16095,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
04-15-2016	Красноярский край	?	?	18342,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
05-15-2016	Красноярский край	?	?	18693,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
06-15-2016	Красноярский край	?	?	21666,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
07-15-2016	Красноярский край	?	?	21094,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
08-15-2016	Красноярский край	?	?	23141,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
09-15-2016	Красноярский край	?	?	19552,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
10-15-2016	Красноярский край	?	?	18696,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
11-15-2016	Красноярский край	?	?	19571,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
12-15-2016	Красноярский край	?	?	23388,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
01-15-2017	Красноярский край	?	?	15282,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
02-15-2017	Красноярский край	?	?	16938,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
03-15-2017	Красноярский край	?	?	22043,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
04-15-2017	Красноярский край	?	?	20126,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
05-15-2017	Красноярский край	?	?	20927,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
06-15-2017	Красноярский край	?	?	24057,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
07-15-2017	Красноярский край	?	?	23044,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
08-15-2017	Красноярский край	?	?	26393,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
09-15-2017	Красноярский край	?	?	21690,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
10-15-2017	Красноярский край	?	?	21930,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
11-15-2017	Красноярский край	?	?	21753,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
12-15-2017	Красноярский край	?	?	26748,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
01-15-2018	Красноярский край	?	?	18507,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
02-15-2018	Красноярский край	?	?	22103,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	05.07.2018 14:39:06
03-15-2018	Красноярский край	?	?	26234,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
04-15-2018	Красноярский край	?	?	27739,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
05-15-2018	Красноярский край	?	?	28876,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
06-15-2018	Красноярский край	?	?	29438,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
07-15-2018	Красноярский край	?	?	32184,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
08-15-2018	Красноярский край	?	?	33854,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
09-15-2018	Красноярский край	?	?	26584,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
10-15-2018	Красноярский край	?	?	16703,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
11-15-2018	Красноярский край	?	?	9448,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	21.12.2018 13:51:48
01-15-2013	Курганская область	?	?	4402,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
02-15-2013	Курганская область	?	?	3965,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
03-15-2013	Курганская область	?	?	4718,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
04-15-2013	Курганская область	?	?	6928,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
05-15-2013	Курганская область	?	?	7407,0000	?	?	?	?	?	?	?	?	001 Количество заявок на потребительский кредит	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	06.07.2117 14:20:20
